user_id,content_size,highlight_tiles,highlight_links,text_magnifier,align_text,font_size,line_height,letter_spacing,contrast,saturation,mute_sounds,hide_images,reading_mask,highlight_hover,cursor
339aad86-cc73-4e7a-ae38-0bd9df8608ca,7608,False,False,False,Right,1952,9484,5131,Light,High,False,False,False,True,Big Black Cursor
67fd0ba8-ec1b-4222-b7f2-4080bf11741f,5178,False,False,False,Right,9944,8881,6967,Regular,High,False,False,False,False,Regular
cc7d5885-6c80-40b5-b18b-bdbbf7995777,4493,True,True,True,None,2516,5047,3548,Light,Monochrome,False,False,True,False,Big Black Cursor
4a71378e-4158-4588-a143-cf213064b8a1,9381,False,False,False,None,4006,828,6655,Regular,Low,False,False,False,False,Big Black Cursor
bd7c1ce3-284c-4885-9579-6757cce8e2c5,2230,False,False,False,Left,7351,1410,8669,Light,Low,False,False,False,False,Big Black Cursor
aeae6353-34bf-4324-88a4-17020bbcc47a,6182,False,False,False,Left,5751,3971,1334,Light,Regular,False,False,False,False,Regular
5540b718-8427-4939-9bd7-f75017921a6d,1839,False,False,False,None,2869,7174,5048,Regular,Low,True,True,False,False,Big White Cursor
d18c375e-04c9-406a-8e86-b9fd6e442172,1436,False,False,False,None,1571,9336,536,Light,High,False,False,False,False,Regular
3d90926b-66e3-4832-96c9-ee0b7ee40743,3005,False,False,False,None,9368,1627,673,Regular,Low,False,False,False,False,Big Black Cursor
bf70229d-9e8b-4539-9a8c-60d0d5d5b6c1,8688,False,False,False,Right,4906,2877,3271,Dark,Low,False,False,True,False,Big Black Cursor
6a2c20c9-021b-452f-a49c-3cf622572b4d,4284,True,False,False,Left,4866,3381,8962,Monochrome,Regular,False,False,False,False,Regular
7515d0bb-b679-4bea-8f03-fb52aaa66e08,8406,False,False,False,Middle,5839,3082,1868,Dark,Monochrome,False,False,True,False,Regular
22d4caad-e807-4c56-85f7-e587f1bbff4e,6878,False,False,False,None,5965,5678,3488,Light,Monochrome,False,False,False,False,Regular
ea42539b-d9f7-49c3-bf89-c2c47aaf2648,5589,True,True,False,None,1183,9783,8827,Dark,Regular,True,False,False,False,Regular
6d7e8bb7-ee85-496d-9b51-dfa64b70fa8a,8739,True,False,False,None,5579,1800,7070,Dark,High,False,False,False,True,Regular
d83f245a-d2ed-4221-b679-c9df3c902646,9270,False,False,True,Left,2421,7470,2978,Monochrome,Regular,False,False,True,False,Regular
9b95efe3-4b8a-422b-8f75-b314824701ff,9636,False,False,True,Right,1195,184,5138,Monochrome,Monochrome,False,False,False,False,Big Black Cursor
a6b5ee75-04c4-4e67-a127-b781a0ddbb1c,2330,False,False,True,Middle,2548,7776,575,Monochrome,Monochrome,False,True,False,True,Big White Cursor
a7360d7f-238c-464e-a0b5-07c36a150b39,7247,True,False,False,Middle,2481,9850,5105,Monochrome,Low,False,False,False,True,Big White Cursor
80c62716-edc8-4c91-88e3-4b518b1faa08,3882,False,False,False,Right,8679,9910,7291,Monochrome,Monochrome,True,False,False,False,Regular
0dfa91ea-a328-4c43-a1dc-33ea123c8c94,8578,False,True,False,Middle,5686,5085,5862,Monochrome,Monochrome,True,False,True,False,Big White Cursor
d99081b7-9be0-462e-b2f3-14512bd51496,2051,False,False,True,Right,1661,1678,5349,Light,Regular,True,False,True,False,Big Black Cursor
f0ed6324-d2f1-4be4-a9e5-9af5a75bd6ce,7919,False,False,False,None,2938,279,6754,Dark,Low,False,False,True,False,Regular
6ddd8f08-9c6b-42ea-912a-43216474ae81,6558,True,False,False,Middle,358,8674,3147,Light,Regular,False,False,False,False,Regular
46679691-254c-4c12-bf2b-11d9dba017c5,6039,False,False,False,Left,2527,196,4456,Regular,Regular,False,False,True,False,Big Black Cursor
73b45eb9-27ca-4588-b8f3-1fb8d1a6d0ef,1460,False,False,False,Left,9512,7988,9347,Regular,Regular,False,False,False,True,Big Black Cursor
90de475e-8787-463e-a71c-c573cda2514f,6153,True,True,True,Left,5867,7778,2974,Monochrome,High,False,False,False,False,Big Black Cursor
64ecbf78-851f-4ef3-afac-6154b9865fa3,6574,False,False,False,Middle,284,8218,3328,Regular,Regular,False,False,False,False,Regular
5e4e66ad-1c5b-419d-87a6-7fd24fb08d65,1605,False,False,False,Left,8446,8426,1827,Regular,Low,False,False,False,False,Big Black Cursor
2b1eab84-c146-486d-ac5e-491a774ea112,9240,False,False,False,None,2591,7492,1618,Monochrome,Low,False,False,False,False,Big Black Cursor
b01aa2b4-cce3-430c-b951-287f5cc51720,7828,True,False,False,Right,5690,5922,2463,Dark,Low,False,True,False,False,Big Black Cursor
be19cea0-dbac-4e0b-9bc9-26bd652b9e0a,4267,False,False,False,Middle,794,6752,6755,Dark,Monochrome,True,True,False,False,Big White Cursor
915d94be-3ed8-4aea-975a-6ebbf7258fcd,4440,False,False,False,Right,9246,5154,563,Light,Monochrome,False,False,False,False,Big White Cursor
17bd2f3a-4670-4c35-b909-d3005113af7d,487,True,False,True,Left,8062,2921,4621,Light,Low,False,False,False,True,Regular
b2b463cf-ddf9-4b6e-aaa0-d35b5b9d3212,2747,False,False,True,None,8135,873,4131,Regular,Regular,False,False,False,False,Regular
0731e256-b737-45c7-9bf0-6e67241dbbe5,5263,False,False,True,None,6199,6848,411,Regular,Monochrome,False,True,False,False,Big White Cursor
281e0996-fa6b-4564-8a95-b717924457f6,1888,False,False,False,Left,9954,4580,6799,Monochrome,Regular,False,True,False,False,Regular
6853f659-c223-4067-bb92-5d8e307f6a10,8756,False,False,False,Right,5290,1069,1402,Regular,Regular,False,False,False,True,Regular
a0480a3b-24e3-48be-9f28-f28e07ff6f99,3888,False,True,False,Right,9217,6377,1407,Monochrome,Low,False,False,True,True,Big Black Cursor
13c5392d-bd41-4604-b9d8-142f59cd1c02,8255,True,False,False,Right,8354,6029,1568,Regular,Regular,False,False,False,False,Regular
21a6364f-e986-441a-aea9-f497d72336bd,6888,True,False,False,None,9608,2693,634,Regular,Low,False,False,False,False,Big Black Cursor
6bf258a5-4918-49a6-8644-e194f4700a09,3154,True,False,False,Right,6436,7065,9383,Dark,Low,False,False,False,True,Big White Cursor
a733b5f6-efbf-4161-ad49-fc4fc7975f97,8008,False,False,False,Right,3917,1092,6662,Dark,Regular,False,False,False,False,Regular
9945bdcb-a5bb-42cb-a0be-c5b17affa46d,9183,True,False,True,Right,6339,2147,7027,Regular,Low,True,False,False,False,Big Black Cursor
dbd1d0e7-fac3-483b-887a-0ba42e0fbe18,972,False,False,True,Middle,8976,9170,192,Light,Regular,False,False,False,False,Big White Cursor
20121d02-44f5-4fdb-905f-880db2029f90,1175,False,False,True,Middle,3425,9992,6277,Light,Regular,False,False,False,False,Regular
36a3757f-dc9e-4508-b10d-e1910f286745,9573,False,True,False,None,1001,7789,9300,Light,Low,False,False,False,False,Big Black Cursor
c86d2594-05cc-46c4-b70d-dcdf93b8010a,6342,False,False,False,Left,5225,8933,6724,Dark,High,False,False,True,False,Big Black Cursor
bb9b8f71-fce6-4d10-969b-67d431120717,7677,False,True,False,Middle,6016,7986,4051,Regular,Regular,False,False,True,False,Big Black Cursor
57d5ff99-0d94-413b-91d0-e947e20ef5ec,1133,False,True,False,Left,6261,2265,6503,Monochrome,Monochrome,False,True,False,True,Big Black Cursor
ebfb03bf-e04d-453b-9c61-a92032fa0277,4575,False,True,False,None,7455,2700,789,Monochrome,Monochrome,False,False,True,False,Big Black Cursor
2cd02adb-ef8b-4e1e-9755-8286c03f7e34,1855,False,False,False,None,7465,5901,7416,Monochrome,Regular,False,False,False,False,Regular
f4dab68d-91ef-4055-9cd7-a1e6428793e4,9881,True,True,False,Right,2951,3984,6500,Regular,Monochrome,False,False,False,False,Regular
09d42e40-759f-4b7d-af28-b92676ff7d9a,3115,False,False,False,Left,530,9552,7312,Regular,Monochrome,False,True,True,False,Regular
537c30b5-ca29-4c27-94ff-6fbf5f6a6bd7,1534,False,False,False,Left,52,7300,8394,Regular,Regular,True,True,True,True,Big White Cursor
2fa2d8ac-0acd-4ee6-8e19-5bd78a95a01b,5232,True,False,False,None,4687,5102,9421,Regular,Regular,False,False,False,False,Big Black Cursor
1f46ad34-ae77-4e59-abd6-b91d4816fa78,8856,False,False,True,None,7122,9277,8518,Light,Low,True,False,False,False,Big White Cursor
615a7ebb-d3f7-4277-a433-1985d5d95a7e,7167,False,False,False,None,1825,9740,1156,Monochrome,Low,False,False,True,False,Regular
a558268f-8b0b-42ed-a752-047acff4b762,5662,False,False,False,Right,6244,5221,8798,Light,Monochrome,False,False,False,False,Big White Cursor
bd6a0cf0-d8d5-434b-b951-a624c40d2a57,3152,True,False,False,Middle,8010,8560,8424,Regular,Monochrome,False,False,False,True,Big Black Cursor
2772a039-7853-4bef-9fc0-52a641a4c1d2,5190,False,False,False,Right,1085,2327,6117,Light,Regular,False,False,False,True,Regular
0a91f399-0b13-4826-a2eb-4709512ce47b,4263,True,False,False,None,5843,2555,2337,Dark,Low,False,True,True,False,Big White Cursor
8c7c2ae4-7382-4240-a136-1af56b995a97,6328,False,False,False,Left,5845,6252,8594,Regular,Monochrome,False,False,False,False,Big Black Cursor
69d91e68-9801-4832-a517-be1c92197826,6839,False,False,False,Left,5664,8301,3029,Light,Monochrome,False,False,False,False,Big White Cursor
234a86e1-0852-4b0d-b48e-bfc7f9f83b32,9411,False,True,False,Right,4562,856,2972,Light,High,False,False,False,False,Big White Cursor
16d93af4-e00f-4f59-beb3-3f4aca10646d,4547,False,False,True,Middle,6849,5538,588,Dark,Monochrome,False,False,False,False,Big Black Cursor
28f5529e-7d18-4f41-9d56-21f11403b559,58,False,False,False,Middle,5380,7388,3297,Monochrome,Regular,True,False,False,False,Big Black Cursor
0be4960c-e31a-4715-b5ac-d6594ffbfcd0,236,False,False,False,Middle,3031,2023,9893,Light,Regular,False,False,False,True,Big Black Cursor
ef230dfe-4291-48d6-adb1-a3dd650112f7,9839,False,False,False,None,4695,3902,2449,Dark,Regular,False,False,True,False,Big White Cursor
6be52eb9-7f14-4a32-aa12-aa146ee488dd,9641,False,False,False,None,9833,1677,791,Monochrome,High,True,False,False,False,Big White Cursor
041c8ba9-a0fd-4f0f-88ae-e11ca70eb33c,8974,False,False,False,None,4628,8021,7874,Dark,Low,False,True,False,False,Big White Cursor
a7b23e23-859c-4ff5-8f79-52a3ded09c16,3174,False,False,False,Middle,8413,7044,5709,Dark,High,False,False,False,True,Big Black Cursor
adcc447f-a953-4b6c-a132-27c585abb517,3606,False,False,False,None,6733,7787,7642,Dark,Monochrome,True,True,False,False,Big Black Cursor
1570ee1d-71fc-4ad4-acd2-239e89558242,3736,False,False,False,Right,8791,8122,3969,Monochrome,High,True,False,False,False,Big Black Cursor
23f4178a-04a8-4d26-b275-c8fa20933c12,6683,False,False,False,Middle,5172,7302,4697,Light,Regular,True,False,False,False,Big White Cursor
fc563c9b-c5df-4b3a-80e0-e6e68bfcff92,715,False,False,False,Right,4674,2745,9267,Light,Regular,True,False,True,True,Big White Cursor
ef89ddd2-3ecb-4fe8-88e8-4fc3e35071ee,3431,False,False,False,Right,5047,6725,1223,Dark,Low,False,False,False,False,Regular
5636a329-7cc7-4feb-af9c-20beb8fa4be8,6859,False,False,False,Right,7110,7362,2539,Dark,Monochrome,False,True,False,True,Big Black Cursor
ce7bc9e7-b198-48c8-b1e2-891746d49aab,982,True,True,False,Right,8639,8831,3352,Dark,Low,False,False,False,False,Regular
bd02f7c7-775c-4a8a-b4d7-085920d226bc,6543,True,False,False,Right,3389,2388,9939,Dark,Low,False,True,False,False,Big White Cursor
43c12912-952d-4227-96ad-05d1c2e64fa9,4292,False,False,False,Left,5796,7923,6092,Regular,Regular,False,False,False,False,Big Black Cursor
5ed98c04-b0ae-4ee2-b0c8-936c02309b83,3,True,False,False,Left,9453,3257,1655,Regular,Regular,False,True,True,True,Big Black Cursor
f04bad1e-5462-4ae8-b6b3-3cb60081c8ce,819,False,False,False,Left,8114,3474,1277,Monochrome,Regular,False,False,False,False,Big White Cursor
4cb675b0-e7ee-4c6e-b064-6a9de309f25a,5081,True,False,False,Middle,9600,5947,202,Dark,Monochrome,False,False,True,False,Big Black Cursor
37841e6e-c2c2-4adf-989a-2422c904868f,9312,False,False,False,Right,1223,9542,7888,Regular,Low,False,True,False,False,Regular
3aba96a9-4219-4954-acc1-e69e97c03008,9644,False,False,False,None,3131,6898,482,Light,High,False,False,True,False,Regular
4cf980c9-312f-41b2-ae8c-dfac90fbbede,4678,False,False,False,None,2656,519,3241,Light,Monochrome,False,False,False,True,Regular
044d465a-98e9-4c08-9fe6-90fb4a0e1921,6880,True,True,False,None,680,6850,6018,Monochrome,Regular,False,True,False,False,Regular
bb55f921-5766-4f44-ac68-016a4580e2be,5018,True,True,False,Middle,1699,3490,6648,Dark,High,True,True,False,False,Big Black Cursor
b95a5b47-1f13-45e3-bcf0-92a3c466d123,9294,False,False,False,None,700,5622,8826,Monochrome,Low,False,False,False,False,Big White Cursor
daa96f38-28bd-4421-ac7e-2cae2cc20dcf,2498,True,False,False,Middle,9347,307,9695,Light,Low,False,False,False,True,Big White Cursor
12eb45a5-a553-4204-8c86-50f7d12e2047,9254,False,False,False,None,8590,857,1347,Monochrome,Monochrome,False,False,True,False,Big Black Cursor
8210498a-7b79-469e-9407-2d520c2cce9a,2583,False,False,False,Left,6439,4774,8089,Dark,High,False,False,True,False,Regular
ee58d7e3-da8d-4aea-b016-56a40b6a5e81,9515,True,False,False,Left,2392,3825,6892,Dark,Low,False,False,False,False,Regular
139b2061-748b-4ef2-b69c-cf9dc1fc660c,429,False,False,False,Middle,3650,8,7165,Light,Low,False,False,False,False,Big White Cursor
957e9b0d-3b41-47c2-800d-4c3c528fb6e4,9408,False,False,False,Middle,627,684,9219,Light,Low,False,False,False,True,Regular
890866c5-4a06-4be6-a44f-18ddd19d0d8d,2665,False,False,False,Right,9477,3658,1984,Dark,Regular,True,False,False,False,Regular
8266206e-96aa-44e7-b43b-018c15a88425,5939,False,True,True,Right,1761,4800,97,Dark,Low,False,False,True,False,Big White Cursor
ab430720-f1da-4290-8729-827bfa79f68c,8827,False,False,True,Right,6574,7261,8049,Monochrome,Monochrome,False,False,False,False,Regular
8b1d35d1-1d04-4967-92df-f00c2ec558b1,7933,False,False,False,Left,384,5369,53,Monochrome,Regular,False,False,False,False,Big Black Cursor
fb3f6840-91b2-4a5a-bda6-3045d5fdc70e,1049,False,True,False,Middle,2908,8881,671,Dark,Low,False,True,False,False,Big White Cursor
e05ab52b-334a-4e03-a6d3-8f898614f605,3318,False,False,False,Left,282,3251,5647,Regular,High,False,False,False,False,Big Black Cursor
4fe85dd8-1406-42a2-b820-e076438bf2da,7458,True,False,True,Middle,5998,8640,8041,Regular,Regular,False,False,True,False,Regular
565efc93-e8a3-447f-b6a6-047dccfc57b5,1527,False,False,False,Middle,533,9779,3757,Dark,Regular,False,False,False,False,Big White Cursor
95b3f513-9c52-40d6-aafa-821450d16df8,7428,False,False,False,Right,8650,6691,2446,Light,Monochrome,False,False,False,False,Regular
6ab99c91-f3fd-4839-95ab-e41b23364797,9504,True,False,False,Middle,7572,8552,479,Dark,High,False,False,False,False,Big Black Cursor
3de23847-fb3c-4958-a65d-af0212ab4f5e,269,False,False,True,Left,550,5628,5172,Light,Regular,False,False,True,True,Big White Cursor
eb7dc7df-9531-44d8-9399-49a1007d331c,1738,True,False,False,Left,7408,1492,5354,Regular,Regular,False,True,False,True,Big Black Cursor
861b4f29-eb23-4dd2-bac7-a6dcaf11c526,4933,False,True,False,Middle,4330,7915,5241,Dark,Regular,False,False,False,False,Big Black Cursor
f2b5c3d0-ab72-4de0-8a83-3460716173c4,1210,False,True,True,Right,4203,7093,7375,Dark,Regular,False,False,False,False,Regular
f4d65263-98a8-42b6-88b7-37d13806a206,4736,False,False,True,None,6645,7623,2788,Light,High,False,False,False,False,Regular
59890a32-1d5b-4fd7-8a70-da28397cc725,4678,True,False,False,Middle,4914,94,178,Light,Regular,True,False,False,False,Regular
e8ed1e83-bfc8-4874-91bc-93808cdc750a,8659,False,False,False,Middle,4999,7751,5645,Regular,Regular,False,False,False,False,Big Black Cursor
a5646ded-43e0-48ab-8928-a492c4cb9493,9059,False,False,False,Middle,2144,8024,2523,Dark,Monochrome,True,True,False,False,Regular
caae7f4f-9b7d-4800-8fe6-541e0d3ba7a3,7569,True,False,True,Middle,1165,2312,3645,Monochrome,Regular,False,False,True,False,Regular
5060af00-b38f-4459-bb65-25742dddf205,7448,False,False,True,Left,2612,1762,6577,Monochrome,Regular,True,False,False,False,Big White Cursor
e002e846-d700-4bc0-a634-045dfc3d2006,6269,False,False,True,Middle,7103,4047,7425,Dark,Monochrome,False,False,False,False,Big White Cursor
1dcb2539-33a9-4f46-bfa2-f45d67234ad3,2080,False,False,False,None,3833,6293,3944,Monochrome,Monochrome,False,False,False,False,Regular
990753e2-7b05-4647-be5f-d598b99dbc24,4824,False,True,True,None,4197,6676,3947,Monochrome,Low,False,False,False,False,Regular
d8b69018-9a03-45c6-8398-f7c0d4d62cfb,863,False,False,False,Middle,3073,9782,2670,Monochrome,Monochrome,False,False,False,False,Big Black Cursor
c52f209a-5bf5-4e10-b510-97ae84333640,8414,False,False,False,Right,6702,2985,8934,Light,Monochrome,True,False,False,False,Regular
cfa63bd8-92d0-4e3c-b335-8f485a0469ab,1743,True,False,False,Left,6266,8152,6985,Dark,Monochrome,True,True,False,False,Big Black Cursor
46ae5a50-8f18-460e-986d-b970af9d020f,9602,False,True,True,Right,7585,821,8314,Dark,Low,False,True,False,True,Big White Cursor
93642b1f-8815-455d-96cb-8b67e09568d9,4385,True,True,False,Right,1663,9007,239,Dark,Low,False,True,False,False,Big Black Cursor
338342b1-8091-4c4d-ad1b-642d1005c046,4203,False,False,False,None,2471,5326,7164,Regular,Monochrome,False,False,False,False,Big White Cursor
41115a74-ed66-4804-8854-b7b612e826be,4426,False,True,False,Right,6673,75,7592,Monochrome,Regular,False,False,False,True,Big White Cursor
c3757384-8a92-4e10-a5ca-4e9a3ceef866,6796,False,False,True,Left,2249,3831,3730,Regular,Monochrome,False,False,False,True,Big Black Cursor
4cdd0851-7bbf-49b5-ac90-10f92a7fc028,3286,False,False,False,Right,8967,1150,7942,Light,Regular,False,True,False,False,Big White Cursor
5948f1e7-153f-4fff-85df-7cc82a6fc8b6,9276,False,False,True,Right,718,400,2499,Regular,High,False,False,False,False,Regular
83a1cddb-5683-4c07-8bd0-2f29796975bf,1999,True,False,False,Middle,7383,3356,5274,Regular,Monochrome,False,False,False,False,Big White Cursor
d112315a-702c-4ae4-8ad0-637e1c6fa4d5,9258,False,False,False,Middle,5955,4967,5826,Dark,Regular,False,False,True,False,Big Black Cursor
d02cc201-94aa-4b33-a9aa-8ed3566d527f,4339,False,False,True,Left,6334,3148,9669,Monochrome,High,False,False,False,False,Regular
daf98cc5-3521-4950-8e09-342ecd5bc639,4883,False,False,False,Middle,8825,8304,7584,Dark,Regular,True,False,False,False,Big Black Cursor
10c97e4e-e6ca-4bf6-90c0-326ad936efaa,6749,False,False,False,None,6956,701,4614,Light,Low,False,False,True,False,Regular
0886862c-48c5-45bf-9d6e-8f19ad2e7d1b,2951,False,False,False,Middle,3535,2754,9343,Dark,Low,False,False,False,False,Regular
9c7ccb74-c7eb-4692-a064-cf5be8cd932f,2911,False,False,True,Middle,4047,5741,6305,Light,Regular,False,False,True,False,Regular
edb0a509-297d-4b27-97ad-05df776280e5,5422,True,False,False,None,6705,9349,3181,Monochrome,Regular,False,True,False,False,Big White Cursor
fedc7e97-c0cc-4b9e-8280-2973df9a70aa,7235,False,False,True,None,9240,5495,2076,Monochrome,Monochrome,False,False,False,False,Big White Cursor
b1da5498-1cb3-403d-938d-effaf1b74fee,251,False,False,True,None,218,9479,2558,Light,Low,False,False,True,False,Big Black Cursor
f7c7a21e-7321-403c-a197-3a28ebd22713,407,False,True,True,None,5114,31,4420,Monochrome,Monochrome,False,False,False,False,Big Black Cursor
b31143e8-877c-4053-8a23-9df554925949,444,False,False,False,Left,9177,8876,7651,Dark,Regular,False,False,False,False,Regular
78ecd907-9ace-46ec-af3f-758cbb3fdc2e,6555,True,False,False,Left,451,2084,9131,Light,Low,False,False,False,False,Regular
00eba41f-0e0d-4ece-b993-9d9bed01f30e,3862,False,True,True,Left,2736,4956,6006,Regular,High,True,False,False,True,Regular
13b3a1b7-7b7e-436b-b667-12611e0c4ac3,8637,False,True,False,Right,1488,8681,8765,Regular,Monochrome,False,False,False,False,Big Black Cursor
ce5bda68-9efe-45a9-ad29-cbf19df9e900,2647,False,False,False,None,6502,5526,7114,Regular,Low,True,False,True,False,Big Black Cursor
6f0de04c-88d5-4ded-83cc-10ce29e5c5a6,7058,False,False,False,None,2723,9000,3766,Light,High,False,False,True,True,Regular
72e35ef9-95a2-4bc9-a8e9-6ee68942c2e8,4334,False,False,False,Left,5200,8267,3450,Dark,Regular,False,False,False,False,Big White Cursor
89677049-6a58-4ca9-a139-09bc974b6b0d,7625,True,False,False,None,8967,5203,6733,Light,Low,False,False,False,False,Big Black Cursor
f4f8f634-03e5-429a-b27f-8ecd10823f02,7176,False,False,False,Middle,3999,4454,4821,Dark,Monochrome,False,False,False,False,Regular
c1225f03-941c-43cf-9595-a07d0c40c2a2,2826,False,False,True,Middle,2210,9403,8199,Light,Low,False,False,False,False,Big Black Cursor
c675dbb9-6d12-48be-910a-d1446d4371cf,1057,False,False,False,None,5501,4247,8981,Light,High,True,False,True,True,Big White Cursor
281ff4bf-efaf-43ae-9ca3-50afc97b1143,1243,False,True,True,None,3402,683,9701,Monochrome,Low,False,True,True,False,Regular
418497bf-ab49-4fa4-89c3-0f45d89ac27d,254,False,False,False,Middle,2707,3139,3513,Light,Regular,False,False,False,False,Big White Cursor
2c66c027-6fa9-4a52-8bec-e3c8139e39c4,9901,False,True,False,Middle,896,2061,9029,Regular,Regular,False,False,False,True,Big Black Cursor
f3b997ff-cdf0-4b78-98b8-7c34e3693028,7782,True,False,False,Middle,6793,4612,5153,Monochrome,Low,True,True,False,True,Big White Cursor
7c62eaac-cf76-44e6-81d7-4de388c7b045,5681,False,False,False,Right,729,5454,3921,Monochrome,High,False,False,True,False,Big White Cursor
f7c2c016-bd84-4835-b380-55aaf2571e2f,5502,False,False,False,None,9617,117,1927,Regular,High,False,False,True,False,Big White Cursor
78ef80e1-5d68-4838-89b7-85092b4b1def,1145,False,False,False,Left,588,4309,486,Dark,Low,False,True,False,False,Big Black Cursor
dc52c5c2-1d4f-4b4e-9f53-899e115d3120,352,False,False,False,Right,7655,3028,9780,Regular,Low,False,False,True,False,Big Black Cursor
c5e93528-cdd3-4591-9ecc-0000c6facd34,5412,False,True,False,None,125,8447,2533,Regular,Monochrome,False,False,False,False,Big White Cursor
1cd10b1d-b8b3-4087-8678-2e04cc0aea69,3318,True,False,False,Left,7346,6737,5135,Regular,Monochrome,False,False,True,False,Big Black Cursor
a50d4667-00c2-4c24-b628-bc2e9a74ed5e,5892,True,False,False,Middle,5209,6276,5873,Regular,High,False,False,False,True,Regular
fa1e232c-c846-4606-8833-e7cb35fbcba3,5482,False,True,False,Right,7053,2523,4998,Monochrome,Monochrome,False,False,False,False,Big White Cursor
3b41a81a-2c48-456e-96da-49f9a19ae905,9850,False,True,False,Left,2233,1598,9424,Monochrome,Low,False,False,False,False,Big White Cursor
e3ee5a4e-718c-4a38-b4ec-4bd83e0a7ef3,8485,False,False,False,Left,8838,8819,3751,Light,Monochrome,False,False,False,False,Big Black Cursor
8d9ac608-0913-4b6e-85a6-1f8e6a41c36c,2051,True,False,False,Middle,1362,5127,9446,Dark,Regular,False,False,False,False,Regular
8beeadf5-4519-4151-9f89-65c21bfd3d4d,8895,True,False,False,Left,1128,7367,3,Monochrome,Monochrome,False,False,False,False,Big Black Cursor
af57b3a7-2acd-40b5-b7d2-9d284c025c9e,4139,False,False,False,None,2558,1063,6894,Dark,Regular,False,False,True,False,Big White Cursor
04bd22f3-ef21-400f-8919-b46a92cabba7,7349,False,True,False,Middle,4852,9846,9123,Regular,Monochrome,False,False,True,False,Big White Cursor
8243c463-0305-4608-b8a0-b4f406089978,9901,False,True,False,Right,6597,3931,6237,Regular,High,False,False,False,True,Big Black Cursor
75227ba2-c13c-4bea-b2d4-80fc7e62b1e1,2371,False,False,False,Right,2146,8890,4084,Regular,Monochrome,False,False,False,True,Big Black Cursor
48961d85-3f01-4ab3-8c0d-667102f32deb,9294,False,False,False,Left,2414,8833,2135,Regular,Regular,False,False,False,False,Big Black Cursor
6c12a406-6bce-436f-896e-e3c730db5ee5,7320,True,False,True,Left,8687,4283,5666,Regular,High,False,False,False,True,Regular
94e786e9-5a0f-4251-b9f6-b946b7c38847,3723,False,False,False,Left,3262,8208,9679,Dark,High,True,True,True,False,Big Black Cursor
35a94110-2ece-4ca2-9c18-630a634a0a29,4770,False,False,False,Middle,5464,3574,1572,Dark,High,True,False,True,False,Regular
1fccfbe4-dd1d-45cb-ab60-d1567bc548be,6620,False,False,False,None,7486,1359,3118,Monochrome,Low,False,False,False,False,Regular
39f7a3a1-9e34-41f3-92ed-82e810d2aa43,5816,True,False,False,Right,2025,2060,4446,Monochrome,Regular,False,False,True,False,Regular
fe1d33e9-4854-49bc-bd1c-a8106d3dde14,2060,False,False,False,None,2133,4783,9872,Light,Low,False,False,True,False,Big Black Cursor
814d6b6c-370f-4b3c-bf55-fc314ada0ef4,5920,True,False,False,Right,8444,5950,5403,Regular,High,False,False,False,False,Regular
e50926b0-d18e-42f2-adff-5d133b6f5e5f,5503,False,False,False,None,2269,4706,7814,Dark,Low,False,True,False,False,Regular
86155149-f2a9-48f9-9079-183c4f44de54,2741,False,False,False,Left,5905,4243,7298,Monochrome,Monochrome,False,False,False,True,Big Black Cursor
1947fddd-0b5e-4461-b63a-11809190d032,3425,False,True,False,Left,7513,3679,3300,Light,Low,True,False,False,False,Big White Cursor
ccd6f186-24d8-417c-a7d3-6b01b0cef070,520,False,True,False,Left,2163,4283,6591,Light,Low,False,True,False,True,Regular
10001cad-39d8-4e3b-b68f-550bf79041f6,6259,True,True,False,Right,8043,2032,3943,Dark,High,True,True,False,False,Big Black Cursor
260089e3-9e52-4bf5-8d1e-e7c8ec3a7edf,1583,False,True,True,Middle,7400,7184,7359,Dark,High,False,True,False,False,Regular
1c0f7ec9-ef3a-4eb5-8743-8fa2dd2ed73f,190,False,False,False,Right,7110,6936,4012,Monochrome,Monochrome,False,False,False,False,Regular
2a0e8414-4c22-4e9e-b81f-7d02d417b16d,5935,False,False,False,Middle,8751,7056,6842,Light,Monochrome,True,False,True,False,Big Black Cursor
c970bce2-2231-471b-ba52-5d55c530f9b0,8324,False,False,False,Middle,9987,1744,3769,Monochrome,Regular,False,False,False,False,Big White Cursor
ff88da17-4758-4f52-b779-b68e0347aa50,5777,False,False,False,None,6107,7482,2613,Monochrome,High,False,False,True,False,Big White Cursor
b2ee0c76-cc5f-4d03-9242-004b05734dde,9737,True,False,False,None,9930,1024,8396,Monochrome,Regular,False,False,False,False,Big Black Cursor
8703cab6-d139-439d-8209-6d7a948414ea,909,True,False,False,Left,106,6749,7204,Monochrome,High,False,False,False,True,Big Black Cursor
3d41fdac-2633-44e8-be13-cb1353b3c59d,4484,True,False,False,Left,8949,3927,9105,Light,Regular,True,False,False,False,Regular
21553e5f-e876-45d0-a781-39d502f3d9aa,7963,False,False,False,Middle,201,5928,8859,Monochrome,Low,True,False,False,False,Regular
3e38587e-da61-4f3b-b079-be253f38a095,4814,False,False,True,Middle,6862,3423,2548,Monochrome,Regular,True,False,False,False,Big Black Cursor
5f5931a6-5397-4d69-ae96-3b3f4a732bea,9885,False,True,False,Right,175,4333,9953,Light,High,False,False,False,False,Big Black Cursor
