exam_id,course_id,scheduled_date,exam_location,approved_by
a6944089-b792-418e-b5b4-01335b7c9063,8649e4bd-d533-49cf-a314-f2a1e30a53ee,2024-03-30,ILCB 339,d695421a-5b48-4409-b1ef-ea2ae91c3e3f
ae2cd1bb-6421-4833-aa4e-a9c90b1db577,8649e4bd-d533-49cf-a314-f2a1e30a53ee,2024-05-10,ZACH 121,3915e07c-c109-42a5-82c4-169e3b0a8262
60d5fe5d-9a28-4d7e-9c02-8b62b44d1c04,23b5db99-dc4c-49f4-a102-bbb642089e3c,2024-01-27,ZACH 365,2874fac1-11c7-4281-8bf4-34217b1ef023
bc334076-578d-4b3a-92dc-f6ea58b7d984,23b5db99-dc4c-49f4-a102-bbb642089e3c,2024-07-26,ZACH 212,f9e9ebd9-262d-45b9-b67c-3dce8ed62610
3ea717c5-0426-4849-8176-66e7689100e4,23b5db99-dc4c-49f4-a102-bbb642089e3c,2024-08-28,ARCA 259,c95ca8ad-f0d7-43ff-9c70-2e3585de221b
b37389a5-980a-482f-9199-6ff9ea669c43,98093eac-6a82-424a-9fd5-13eb5a331918,2024-06-30,LANG 187,145045c0-620d-4c00-8ba4-7d40377882fb
98421510-d927-4ccb-ab9c-e5eb3025e82d,98093eac-6a82-424a-9fd5-13eb5a331918,2024-01-30,HELD 332,429bb966-7d30-4c99-a90e-91f7f5875441
111c6ba9-1bed-4f0c-903b-3b6c21a0e827,509fd408-a863-4a38-afaa-808afe3a0dab,2024-07-11,ILCB 160,5950ba25-87f5-4097-bfb1-2bd40fb31a99
b4616b7b-1b2f-48d7-8185-dd16a7510224,509fd408-a863-4a38-afaa-808afe3a0dab,2024-02-19,HELD 239,bf7c4a55-0e06-4cfe-b903-5b4c7f7305f5
467d9793-1d96-41f2-89f6-9fc4605e3556,509fd408-a863-4a38-afaa-808afe3a0dab,2024-03-15,COKE 254,60a4c421-be44-4cac-b24d-c56fc907819c
6f05a820-b7b8-400a-bc7a-75aebc3b61cc,509fd408-a863-4a38-afaa-808afe3a0dab,2024-02-17,COKE 383,c556d263-10c8-4e5a-bc65-9b153f18fb57
e2b50f90-7a41-4616-afa9-5b106f71bc58,ee5f1478-ac8d-4165-af01-f4ed616159b0,2024-12-04,HELD 218,ea4a8b08-7dde-48bf-a925-8bc99a1a85fd
67e40460-6de8-497c-af3f-34a80fcc976d,ee5f1478-ac8d-4165-af01-f4ed616159b0,2024-01-20,ILCB 341,cf609c15-f45d-4e6d-b63d-253e0937437f
87600ead-5ff2-4c8b-b837-85bf974adad3,ee5f1478-ac8d-4165-af01-f4ed616159b0,2024-06-22,EABA 122,3d90926b-66e3-4832-96c9-ee0b7ee40743
f3b0500e-b1c0-47eb-8800-44b4b25d7f36,82de0b09-af27-44cc-a317-144a5110ee2b,2024-09-01,EABA 242,25257e27-3238-4f38-8feb-d63ae93a98d5
c5c411aa-705b-4ea3-aa6c-67122664fd73,82de0b09-af27-44cc-a317-144a5110ee2b,2024-06-03,ARCA 336,72ac971d-a9e2-422d-9216-6af4fbd3df3a
899c3261-3949-4cdf-a8c8-a4f9ef7ac54b,82de0b09-af27-44cc-a317-144a5110ee2b,2024-07-07,ARCA 384,9ba5b038-7f81-4de2-989b-7bd9c094e186
2fe64945-6a57-45f3-bde4-c4b096c42033,82de0b09-af27-44cc-a317-144a5110ee2b,2024-01-01,ZACH 126,7c3739e0-50a9-4101-a392-d07413668ef8
d9729ebc-e0b0-4b83-92f8-9c9f3349477c,9d999c33-2b78-4e3f-916e-5355c751e550,2024-12-03,HELD 207,60a0a8af-5505-410b-b727-a11a522a1bf9
af0b15a0-5c75-42a6-8fe3-90360d3947ba,9d999c33-2b78-4e3f-916e-5355c751e550,2024-02-23,HRBB 176,78b01775-a891-474f-936f-32552eb9cd09
b62da7b3-d5a4-4c78-88ac-31f11bdf69f5,9d999c33-2b78-4e3f-916e-5355c751e550,2024-10-22,ARCA 128,bbec3c5c-606f-489d-af77-1281348b8d83
8b357223-e3f1-4ec1-a127-96a7b883cbc5,9d999c33-2b78-4e3f-916e-5355c751e550,2024-04-25,HELD 236,5e3b6853-5560-4e49-abc0-5ed28f60d1a6
3680f37f-d67e-4f1a-bee9-3a4ad2a8d11f,97000fbc-d5a4-4384-9d3e-c494a726fa19,2024-04-06,ILCB 144,c95ca8ad-f0d7-43ff-9c70-2e3585de221b
799c2afb-2df2-4d18-9808-e47af91317b8,97000fbc-d5a4-4384-9d3e-c494a726fa19,2024-08-15,HRBB 182,8b1d35d1-1d04-4967-92df-f00c2ec558b1
86666dce-b88a-4a36-b3a1-3fa042715e80,97000fbc-d5a4-4384-9d3e-c494a726fa19,2024-02-11,HRBB 385,b639a7e1-4cb5-447b-8829-bea8bcb35aae
e4ae50a6-6b18-45c3-b5a1-1496b3290522,97000fbc-d5a4-4384-9d3e-c494a726fa19,2024-07-11,ARCA 341,b639a7e1-4cb5-447b-8829-bea8bcb35aae
46819682-ff0e-480d-a89c-88f260a43c26,eaa86e9a-b5b0-4c2b-a87d-34e0f1740943,2024-10-30,COKE 333,1feee17b-90a3-46ff-ac88-0f991b5af785
59ad7273-964f-4a3e-9261-a58dcdfe8ad7,eaa86e9a-b5b0-4c2b-a87d-34e0f1740943,2024-04-30,EABA 245,9ed01de9-6fea-4505-b428-b28f727a0b2e
4691e2a5-5230-405e-bbe7-1ba2f6256be7,eaa86e9a-b5b0-4c2b-a87d-34e0f1740943,2024-06-17,EVAN 377,cf609c15-f45d-4e6d-b63d-253e0937437f
8339176f-635a-4241-a6d9-c51d6d6bd105,eaa86e9a-b5b0-4c2b-a87d-34e0f1740943,2024-05-28,EVAN 396,a1439765-6c85-4fe6-bc07-c3143bbc95ce
9825ceb5-dc9c-4057-a7df-7720985de165,5c8f8588-f393-4a74-a622-16b7fc12d116,2024-08-14,ILCB 396,315a77c1-30d5-43a3-95a2-9c50b265d101
51fafb15-81e1-4f11-b588-f4e6dd03fb2f,5c8f8588-f393-4a74-a622-16b7fc12d116,2024-12-20,CHEM 381,6573cf6a-7d9b-4378-b4bc-576866f0433a
af67fd3d-3ef0-46e0-adbc-5f48ffe3ecea,5c8f8588-f393-4a74-a622-16b7fc12d116,2024-09-30,ZACH 177,bec01cbe-c8db-4d9b-af88-15f97441e52f
b777a11f-0af5-42c9-8601-d284b4e01e84,5c8f8588-f393-4a74-a622-16b7fc12d116,2024-07-24,ZACH 278,451620bd-65a3-4464-ba44-548f2580c0ec
c7a7f69b-7864-445e-bcc2-c07e280b570b,700200a6-c547-4684-816a-7c2349694dba,2024-06-04,EABA 167,1b37f047-4152-4024-a6db-ac7c3a070bde
18a6288b-dbb0-426e-b694-84aed6ca6de6,700200a6-c547-4684-816a-7c2349694dba,2024-10-01,ILCB 193,a3089d29-11b5-42d3-a872-f44ae399a46c
0057662f-2b28-4f62-b216-5b962d93b284,700200a6-c547-4684-816a-7c2349694dba,2024-10-28,EVAN 226,13c5392d-bd41-4604-b9d8-142f59cd1c02
4f7ea571-9c47-437a-bc00-dc52f8bf577b,700200a6-c547-4684-816a-7c2349694dba,2024-08-11,COKE 275,b639a7e1-4cb5-447b-8829-bea8bcb35aae
51c223f9-1d5e-4980-89bd-dd4cbd085665,700200a6-c547-4684-816a-7c2349694dba,2024-03-03,ARCA 355,70987b8b-250d-476b-8604-e1c7b7351cb6
386ed98f-07a2-4597-9183-634eaef418e2,4cd80da9-396d-48cd-8f25-843d5342f831,2024-07-12,COKE 313,a12f4cd8-6ade-4840-b31d-9c2656ff542b
0bb7cbf2-ba4e-4e2c-ba92-51312c10a1ab,4cd80da9-396d-48cd-8f25-843d5342f831,2024-09-01,ARCA 395,33a7e224-2490-41a5-b991-4b0ab8b42753
85fafd28-a700-444e-960d-907336f4977c,4cd80da9-396d-48cd-8f25-843d5342f831,2024-08-17,HELD 262,385e2408-9994-4894-9b2c-2909ae6601ba
f79876f3-94b8-42f0-b991-b3c016838de1,cc5a5ee2-bd68-4fb9-be07-038a6fceb42c,2024-08-05,ARCA 197,adc70bef-c310-4d27-9d65-309df1b14f16
e7f92c1e-d36a-4b8f-b6c7-8108a4b685ab,cc5a5ee2-bd68-4fb9-be07-038a6fceb42c,2024-01-28,LANG 375,145045c0-620d-4c00-8ba4-7d40377882fb
9a51cf58-97c8-4cc9-9c17-fa74c11d808c,cc5a5ee2-bd68-4fb9-be07-038a6fceb42c,2024-09-12,HELD 105,c52f209a-5bf5-4e10-b510-97ae84333640
bc68fa55-008e-4860-8937-783132be8fe2,cc5a5ee2-bd68-4fb9-be07-038a6fceb42c,2024-06-21,EVAN 188,c6615af1-6ac1-4efb-ae4d-64d4261f36ec
341de6a2-0fce-4f5a-9358-c4b0086c5e3f,cc5a5ee2-bd68-4fb9-be07-038a6fceb42c,2024-06-13,HRBB 322,0ffe0add-430b-4de9-8b8b-359010bcd4cd
28312004-cb35-40c0-a090-428000459288,51282c2e-088b-4b4b-9d5c-70327dfc163c,2024-08-09,EABA 284,251d1f11-50ec-4155-b5d7-5bd90c49ee51
4274f90b-1c26-4c1e-ae6b-9b4fbf787b26,51282c2e-088b-4b4b-9d5c-70327dfc163c,2024-06-01,EVAN 107,418a7bbe-4e61-40bc-8697-4c4646cfff1a
6e4d2b81-5338-42c4-ae38-ce1c7d29f3c3,51282c2e-088b-4b4b-9d5c-70327dfc163c,2024-06-16,ILCB 335,aaa1216b-d747-49f1-9fef-ce90bfd2a0fe
caf74126-85d6-416a-8b73-4fbeddd121e5,c713002b-ebbf-4152-b11e-ec3f4c6996ae,2024-02-12,CHEM 333,9bd02baf-2f06-4b0d-b100-99e8f7669202
4c2f91e7-fbf1-40e7-956d-f71b664dc945,c713002b-ebbf-4152-b11e-ec3f4c6996ae,2024-11-13,LANG 204,72c68b8a-9bb1-4cec-898d-9827d5f3e5d7
2f8ca952-ff1f-489a-8ba5-d8eb40ee4333,c713002b-ebbf-4152-b11e-ec3f4c6996ae,2024-04-26,EABA 373,25257e27-3238-4f38-8feb-d63ae93a98d5
e7c9276f-90b5-4890-9ea5-77e6673d5d31,c713002b-ebbf-4152-b11e-ec3f4c6996ae,2024-04-18,LANG 194,7670831b-a6e9-4780-b17f-32be636f1c9c
5f0dbe80-5de7-421f-933b-263ebe1d51e6,9126f125-5633-45aa-b72b-ba96f117da5e,2024-12-18,HRBB 308,7670831b-a6e9-4780-b17f-32be636f1c9c
71e1025c-c879-4f55-b4c9-9de60e1071dc,9126f125-5633-45aa-b72b-ba96f117da5e,2024-03-13,COKE 339,7f39f228-4315-4b40-a233-25232dfe0225
cee734a1-1fa6-4cbe-846b-5180860a3180,9126f125-5633-45aa-b72b-ba96f117da5e,2024-10-29,HELD 351,f9e9ebd9-262d-45b9-b67c-3dce8ed62610
f136215c-7ea0-4b15-bd49-755769d72b33,9126f125-5633-45aa-b72b-ba96f117da5e,2024-09-17,COKE 156,742208c6-a924-4873-ae03-b549d1c2ffe5
e0e4a35b-6139-43c5-99cd-e3cfd8db1ca6,efcce56f-2b0b-4759-87a4-33042cc272e3,2024-11-27,EVAN 339,aa1bdd06-0d9c-4c07-bbeb-6e69e27c5b3d
f6976db1-b5ee-4b05-a8cd-0f30b8caa496,efcce56f-2b0b-4759-87a4-33042cc272e3,2024-05-26,HELD 336,451620bd-65a3-4464-ba44-548f2580c0ec
24d1fae0-5973-451f-ba46-52226ed694c0,efcce56f-2b0b-4759-87a4-33042cc272e3,2024-02-04,HELD 272,f2b5c3d0-ab72-4de0-8a83-3460716173c4
44c94ef5-98dd-4d8d-b98d-afcf11451fdd,e979aa0a-360e-4c12-9245-bed6161ed1c2,2024-12-13,ARCA 119,7b026f1f-cba7-4582-b9c3-0550663440a1
59b08e81-a6c8-4df0-a5dc-18d9f8062f03,e979aa0a-360e-4c12-9245-bed6161ed1c2,2024-12-18,ARCA 141,c3f193b2-bdab-49da-aa5b-bc61bea3fb28
14f07f66-9ce2-4bdb-bca1-aa15e0c98395,e979aa0a-360e-4c12-9245-bed6161ed1c2,2024-07-01,HRBB 238,3de294db-f752-4165-ae43-10fd136fe714
5d0f2b7b-6c7b-4f86-8e01-7cd179e9867e,5a494d5c-e479-4c7b-b7fa-f59820fa28b6,2024-05-01,EVAN 279,60a0a8af-5505-410b-b727-a11a522a1bf9
7050827a-4a62-4e1d-bfb7-9c0e7c9cba88,5a494d5c-e479-4c7b-b7fa-f59820fa28b6,2024-01-27,ILCB 213,cc8118ae-3340-4dd4-8f74-2faea1b0fc00
776c2c9b-478f-4e44-a384-741bd6b25823,8f1bf200-ada6-4c44-b5b4-1c766e311d2a,2024-04-20,ZACH 266,f3b997ff-cdf0-4b78-98b8-7c34e3693028
811aca83-35da-4633-91e1-62fd7c72f225,8f1bf200-ada6-4c44-b5b4-1c766e311d2a,2024-03-10,COKE 388,9bd02baf-2f06-4b0d-b100-99e8f7669202
2dd911ca-a95d-4e4c-8753-66630b5a630e,6133399d-0843-46f2-b247-72b51e40e7ae,2024-01-01,ILCB 305,35ce06ec-f953-45e6-a711-e3776a2df9e3
320788f1-9414-4edf-ac30-811621366162,6133399d-0843-46f2-b247-72b51e40e7ae,2024-02-07,EABA 163,d7240370-ba7a-4f0e-ad1b-8aec62919c44
22a69b0b-8620-404b-ba15-feeb9b815a29,6133399d-0843-46f2-b247-72b51e40e7ae,2024-03-07,ARCA 274,4d591c8a-c344-4b1c-a805-2623e07c97da
2b1cb0c0-6dda-4472-978e-1d9ebaf7e7f4,6133399d-0843-46f2-b247-72b51e40e7ae,2024-03-14,ZACH 350,f3571892-a80d-4a1b-8443-0757f51257c2
dcaed369-ac2f-4187-98df-5f83c3c1207b,6133399d-0843-46f2-b247-72b51e40e7ae,2024-01-26,EABA 245,bd7c1ce3-284c-4885-9579-6757cce8e2c5
8660abfe-517c-4814-a8c9-1f942387e379,3c7bd8c2-e08d-412c-a7cc-9389481cb0f1,2024-07-24,CHEM 316,c1c83e89-af7d-4021-ab22-eac15837ec82
b7693e90-72f5-4c0c-9ae1-b46ec3caf58c,3c7bd8c2-e08d-412c-a7cc-9389481cb0f1,2024-07-27,HELD 126,f3571892-a80d-4a1b-8443-0757f51257c2
5f492510-dc03-492a-9c1f-ec3fcbcf2236,3c7bd8c2-e08d-412c-a7cc-9389481cb0f1,2024-07-25,ILCB 378,53edb266-9276-45d4-a9de-683a1f4942c7
5efea36d-bbfe-4cf7-9876-40e5e46e1d6f,3c7bd8c2-e08d-412c-a7cc-9389481cb0f1,2024-12-07,CHEM 169,b2a2f734-223c-4c42-96f9-ca0cdd3fc281
50543ce3-1050-4a8f-9f4e-895d064e70c4,3c7bd8c2-e08d-412c-a7cc-9389481cb0f1,2024-11-09,EABA 365,dcf3094c-cbe6-4d49-b76a-4e6eb82ec2d9
b9d63a48-2e1b-448d-a8ad-a4368bc202ba,037023e1-6460-4733-8b83-2b0d4d77c9cb,2024-01-24,CHEM 322,46bc93a6-c05c-41fd-84d1-92e27c0b8e85
def1d72c-8749-4990-9f63-9d5e6406d362,037023e1-6460-4733-8b83-2b0d4d77c9cb,2024-07-28,HELD 118,ed6e0ed8-d244-49a2-8317-7e50084aae6f
497d9c0e-4fea-4903-a783-3c5c4121a2fd,037023e1-6460-4733-8b83-2b0d4d77c9cb,2024-02-25,CHEM 332,caf4fa37-63e3-41a4-b317-56d4ca0d9abd
76b0b7dd-8dba-449b-94fc-f5364da03eda,037023e1-6460-4733-8b83-2b0d4d77c9cb,2024-04-19,ARCA 120,e1420085-2f09-4def-9a8a-af38ed77f93d
b5599def-5255-4175-99a9-6f9d26bba9ae,be973e8f-3bc1-4a96-9ef0-10042ef4cfd7,2024-03-24,COKE 270,66241c2d-0d4c-457d-b072-9d074d3c4812
2bda6bcf-cb59-43b7-a1cf-4d5eff4cca1a,be973e8f-3bc1-4a96-9ef0-10042ef4cfd7,2024-06-07,COKE 210,d672e185-948c-420a-a2da-5382360dc2e8
fefd0d67-0d1e-463c-9821-e537f0b6fa9c,be973e8f-3bc1-4a96-9ef0-10042ef4cfd7,2024-06-12,CHEM 223,f3b997ff-cdf0-4b78-98b8-7c34e3693028
cd74fa49-780e-4873-a82c-0aeec614806e,18b34368-6ed5-43dc-bc72-4d4f215127c1,2024-03-27,EABA 331,149a0f67-f077-4c7b-a4a8-f236161f8e21
d137869f-66a7-4dc8-914c-e0aaad412440,18b34368-6ed5-43dc-bc72-4d4f215127c1,2024-01-29,ZACH 335,14fae23e-dcd6-4995-a2b5-05675e685a5e
7409446e-8a17-431c-a8da-2d9dc7604792,18b34368-6ed5-43dc-bc72-4d4f215127c1,2024-09-07,EVAN 103,64369cee-2a90-4f82-a619-d308406115f3
24c9aa22-f97a-49aa-9b72-38bf9e57a8d0,da63ee9c-fa2a-47e1-b5ba-e1459e23126c,2024-08-06,HELD 326,f3b997ff-cdf0-4b78-98b8-7c34e3693028
565aceea-cd03-4bf2-94f1-5ec83a7b0a90,da63ee9c-fa2a-47e1-b5ba-e1459e23126c,2024-01-07,CHEM 131,5f788791-cb75-42ec-817b-2413c7175dea
c90f7022-720d-4a60-804b-7d155a1fdaab,da63ee9c-fa2a-47e1-b5ba-e1459e23126c,2024-09-29,ARCA 364,d672e185-948c-420a-a2da-5382360dc2e8
c4c9dbed-7a8c-4e11-a35f-b472bf0f395c,da63ee9c-fa2a-47e1-b5ba-e1459e23126c,2024-06-22,ZACH 225,a12f4cd8-6ade-4840-b31d-9c2656ff542b
b5e0f718-c119-4876-8959-070d611067e2,bad00fee-22c4-44d6-881c-b93dc4917830,2024-08-13,HRBB 301,d695421a-5b48-4409-b1ef-ea2ae91c3e3f
6b0c643e-2b3d-4847-94ee-c15dd72fc2fe,bad00fee-22c4-44d6-881c-b93dc4917830,2024-07-02,HRBB 313,c556d263-10c8-4e5a-bc65-9b153f18fb57
dd40dd7c-f57d-4423-bbe0-08662426ab04,bad00fee-22c4-44d6-881c-b93dc4917830,2024-08-16,HELD 100,d6054b31-04d8-433f-a837-238313e8414e
684d0d59-fca7-4c8f-b479-a44ccaea77c7,bad00fee-22c4-44d6-881c-b93dc4917830,2024-09-09,COKE 380,8ec71509-8d21-4e1e-854e-2e220223eb79
20b3f94a-e359-4055-9319-12347760421c,bad00fee-22c4-44d6-881c-b93dc4917830,2024-01-10,HELD 163,c35091c4-88ca-4f2d-8abd-f742f7a9cd94
ddca3936-d88f-4975-9daf-b48a7534b82d,81708cfb-67f4-4eac-9b2f-87fa361eaaa9,2024-12-07,EABA 296,cf609c15-f45d-4e6d-b63d-253e0937437f
0328a2f8-ae8f-4d41-a4bd-fb07cabb58bd,81708cfb-67f4-4eac-9b2f-87fa361eaaa9,2024-11-08,COKE 300,0446c692-38fa-4ae8-bb8c-e37910e2162c
f8d76aff-494b-4f61-a7b3-34a50d3d0882,81708cfb-67f4-4eac-9b2f-87fa361eaaa9,2024-10-09,EVAN 350,cd011ed3-782b-4bec-a72d-38904e8e5738
d4e44c1e-6180-403f-9066-a1038e860864,25d3b9b8-b342-443e-8492-c222361da62d,2024-12-07,EVAN 256,ee3b1fd3-18a6-4005-9610-de71d41069a4
e56e3585-6efd-44f1-a3e0-308a90f9c08c,25d3b9b8-b342-443e-8492-c222361da62d,2024-06-12,ZACH 320,106b7b0e-8824-423a-8087-3a5dcfc9f13a
d0e39b1e-c00a-4683-940c-e0dd274475c1,65d59294-1ed7-4347-bd97-8b9cddb40ef1,2024-01-23,HELD 107,b2a2f734-223c-4c42-96f9-ca0cdd3fc281
19bc0d2a-bd7e-4a75-abe7-a7ee169f63ca,65d59294-1ed7-4347-bd97-8b9cddb40ef1,2024-03-07,CHEM 289,f3b997ff-cdf0-4b78-98b8-7c34e3693028
3934aca9-bdaa-4975-b0d8-feb4ec514562,65d59294-1ed7-4347-bd97-8b9cddb40ef1,2024-12-07,CHEM 269,2af44a88-73ca-418a-a82c-05a66956e464
018ee074-49f1-4a08-8241-d8ede991d102,65d59294-1ed7-4347-bd97-8b9cddb40ef1,2024-07-27,HELD 108,45208055-18c2-423d-91c4-ae7e214968a7
f1787e2a-fcdc-4a95-8692-4d539e80bae5,65d59294-1ed7-4347-bd97-8b9cddb40ef1,2024-08-17,EABA 304,ae30ebc7-d3ff-4845-a625-7973b0814faf
9854ddba-8769-4983-9d2e-791d790b5de9,0a54a93b-7241-4dc3-8555-54561c5ef094,2024-07-17,ILCB 222,1fd7f8dc-d44d-4259-982e-3adb15018190
48a25edd-6836-4c2b-8d11-1b49b55fccaa,0a54a93b-7241-4dc3-8555-54561c5ef094,2024-03-08,ARCA 234,ed6e0ed8-d244-49a2-8317-7e50084aae6f
04c8a639-700d-4ae6-ad32-8998eb6c01b5,0a54a93b-7241-4dc3-8555-54561c5ef094,2024-07-19,HRBB 323,861b8f10-9199-4a19-9eee-b5da7d970cdc
30850874-5679-4be8-aabe-2caeda3bd39c,7a50b8a6-d4fe-49e3-a0cb-25aa174294cf,2024-05-27,EABA 395,ee3b1fd3-18a6-4005-9610-de71d41069a4
e4e9e74b-5546-4cb8-8959-9532fef56f76,7a50b8a6-d4fe-49e3-a0cb-25aa174294cf,2024-07-21,ARCA 340,dcc66334-1872-4310-9e6b-c70a78e8ba88
b2d81097-3211-4935-80bd-02380a547cf2,7a50b8a6-d4fe-49e3-a0cb-25aa174294cf,2024-02-24,EVAN 201,66241c2d-0d4c-457d-b072-9d074d3c4812
823f79d9-de2d-4690-9369-e42619fabefa,7a50b8a6-d4fe-49e3-a0cb-25aa174294cf,2024-05-17,CHEM 234,4d591c8a-c344-4b1c-a805-2623e07c97da
294f53f1-c269-4003-8361-ec9c9f9a57d2,7a50b8a6-d4fe-49e3-a0cb-25aa174294cf,2024-07-07,COKE 214,429bb966-7d30-4c99-a90e-91f7f5875441
45d22239-6af4-4b25-a5b0-9796487891b4,35cd5445-3ce7-4742-9b9e-5c3e2797d221,2024-04-04,LANG 135,60d04b52-f39c-40b1-a747-3a6d5cfbb01b
4b636918-ab87-445b-9559-529375e0736a,35cd5445-3ce7-4742-9b9e-5c3e2797d221,2024-02-13,EVAN 343,cd011ed3-782b-4bec-a72d-38904e8e5738
3d0e2ee1-4eff-4db5-b742-346a8c66943a,0999a560-d4e3-4076-98ef-5f265254271a,2024-03-16,EVAN 134,d8f7f49b-da80-4296-bd9c-c762278cb8af
f7b4b1e7-3d4a-4bed-bfb8-63a973abba92,0999a560-d4e3-4076-98ef-5f265254271a,2024-11-23,CHEM 195,861b8f10-9199-4a19-9eee-b5da7d970cdc
1d509e34-6fd6-4191-befc-08463cd5db78,0999a560-d4e3-4076-98ef-5f265254271a,2024-04-23,EVAN 399,572182a0-50f5-45d6-8ac3-821fcf0945f4
8047ce96-cdd9-4dbe-94c3-3a96ef6fa45a,0999a560-d4e3-4076-98ef-5f265254271a,2024-03-23,COKE 317,c171e67f-c903-4c85-a4ef-b0531c3ab9d8
1dac9342-0f17-4edc-a8da-dfc7363327cb,0999a560-d4e3-4076-98ef-5f265254271a,2024-10-19,LANG 192,90e15ce0-72e9-493b-808a-b5a60855ce4f
17c4f389-a23a-40cc-8d15-5192e4669884,f66bfc40-2ca3-4065-80ae-0dc4d5dcb314,2024-09-03,HRBB 287,145045c0-620d-4c00-8ba4-7d40377882fb
a2b406f1-bb8a-4d93-948f-78b6beb3c9a7,f66bfc40-2ca3-4065-80ae-0dc4d5dcb314,2024-10-08,COKE 246,9e3681c6-54ff-46c5-876d-cabca3fad3fa
f913ecba-51a0-41f7-b8fb-b97e27c5f991,f66bfc40-2ca3-4065-80ae-0dc4d5dcb314,2024-09-28,ILCB 214,e7862ae0-fba7-43f5-bfdc-346a7c47a115
88f88ad7-664a-4028-baf1-f02de5471384,f66bfc40-2ca3-4065-80ae-0dc4d5dcb314,2024-09-03,EABA 312,5f099754-390c-4a68-a492-ce5db1907a56
dd8d38b0-ee59-439b-9cc7-8d3280bc67b0,f66bfc40-2ca3-4065-80ae-0dc4d5dcb314,2024-09-26,EVAN 115,eb87410b-2576-4fc0-a569-16723ac8fd4d
598803ab-3101-40c8-9cde-61321d7765f8,a5a7548c-80f6-4485-a066-6ddc30826719,2024-03-09,EVAN 178,40a24ad6-d863-488f-8144-b22d7382828b
75b08e86-8355-491a-97f9-0550c545dd77,a5a7548c-80f6-4485-a066-6ddc30826719,2024-09-22,ARCA 162,b47bd949-6186-4b88-8275-beaa2ad1903c
22443287-f3f4-4bed-9e5a-1311dc577729,a5a7548c-80f6-4485-a066-6ddc30826719,2024-08-17,EVAN 240,6351a892-1284-4dcd-8bfb-2a5952a9ccdf
30bcdaff-5d25-47ab-b584-4c79e242731e,a5a7548c-80f6-4485-a066-6ddc30826719,2024-06-10,EVAN 129,bc97440c-b1f1-4135-b3f5-4a749b01cf54
fd3b0940-0cc4-4190-860c-8cf115e65670,a5a7548c-80f6-4485-a066-6ddc30826719,2024-12-24,ARCA 133,aaa1216b-d747-49f1-9fef-ce90bfd2a0fe
b2dd8cc1-422f-45b1-80bb-59b1a865e064,1c4a8dcd-1c86-4815-83f9-756c7791a9ce,2024-04-11,EABA 203,fab87ba2-b89f-41b7-9a7f-cd5e84056a70
966d7486-8552-438e-98f2-eb3394d192d1,1c4a8dcd-1c86-4815-83f9-756c7791a9ce,2024-08-08,COKE 224,589a877b-7cf0-4c06-9300-842f105cd9f7
8389c750-0e50-4eb3-92b0-dae6bace021a,1c4a8dcd-1c86-4815-83f9-756c7791a9ce,2024-07-10,ILCB 125,b639a7e1-4cb5-447b-8829-bea8bcb35aae
0f265a9b-ea53-4424-a830-b22a04fdde3b,3761cbcf-6ab7-4e7e-b6e5-98e2fa272ec3,2024-04-01,LANG 203,1f0e63cf-c592-4e76-bbf8-1c4ae7f4d737
daa0dbf6-354c-41a1-a76c-6683785f469f,3761cbcf-6ab7-4e7e-b6e5-98e2fa272ec3,2024-01-02,EABA 241,4d591c8a-c344-4b1c-a805-2623e07c97da
1f24d451-892f-4191-9498-9b1b6ad112e7,aa5c8d11-7e7c-4e0d-9ece-f1f2aa6e7ba0,2024-05-19,CHEM 124,26dce947-8dfa-4827-bdf4-d5806d9d1ad3
f3b96262-2499-44a7-b117-6cdac3fd4cc2,aa5c8d11-7e7c-4e0d-9ece-f1f2aa6e7ba0,2024-08-04,ARCA 309,a73c9e93-dce2-480e-8f9c-4240ee27beb6
788412f9-502b-44df-af41-b93458d10f3f,cc27a20d-dbea-40fd-87d2-194de37739b4,2024-07-16,EABA 340,0759f5f7-a9a5-4021-8293-5c3f44957448
887f394a-93ec-49b5-87ec-c57e10ebcba0,cc27a20d-dbea-40fd-87d2-194de37739b4,2024-01-01,LANG 349,a5d06b3d-6b68-4471-b129-17b1063c0bf5
ff4ca059-4d29-422f-9c71-cafe03fe180a,e8d64a8e-43ee-473b-8bc6-a6b72b47fa68,2024-06-30,HRBB 136,e2b799a1-120b-4a82-aa73-2e1b2c4842e5
0514c5ec-fc03-44ee-8b5b-1804712d3c1f,e8d64a8e-43ee-473b-8bc6-a6b72b47fa68,2024-06-08,ILCB 143,53edb266-9276-45d4-a9de-683a1f4942c7
b596d9c9-6b71-4bbb-82ed-461cea5e45de,e8d64a8e-43ee-473b-8bc6-a6b72b47fa68,2024-11-10,LANG 158,0fd2fd9e-7f08-4dfd-b2eb-78f2bf900694
1db44d5c-4925-4e72-aa29-b556effd5453,e8d64a8e-43ee-473b-8bc6-a6b72b47fa68,2024-12-27,ZACH 397,4b58cff4-3c93-4aa0-891a-a67fc31784b0
c06c6f29-6b9e-4db0-9fd3-f2efca0f752e,af5c7803-03b3-4a7b-bdde-d89fc729d5bb,2024-06-23,EVAN 311,1fd7f8dc-d44d-4259-982e-3adb15018190
9ddf4d9f-4ccf-43a3-9c79-e740bb7922cc,af5c7803-03b3-4a7b-bdde-d89fc729d5bb,2024-04-24,HRBB 212,9ba5b038-7f81-4de2-989b-7bd9c094e186
